year,age,males[M],females[M],birth_rate[/y],birth_ratio,male_deathrate[/y],female_deathrate[/y],births[M/y],male_births[M/y],female_births[M/y],male_deaths[M/y],female_deaths[M/y],immigrants[M/y],male_change[pu],female_change[pu]
2040,5.0,1.685316,1.744457,0.0,0.0,0.000122,7.7e-05,0.0,0.0,0.0,0.000206,0.000134,0.0,1.585,1.561
2040,6.0,1.693987,1.758202,0.0,0.0,0.00015,8.9e-05,0.0,0.0,0.0,0.000254,0.000156,0.0,1.58,1.563
2040,7.0,1.704604,1.763992,0.0,0.0,0.000177,0.000101,0.0,0.0,0.0,0.000302,0.000178,0.0,1.58,1.564
2040,8.0,1.711228,1.766782,0.0,0.0,0.000206,0.000112,0.0,0.0,0.0,0.000353,0.000198,0.0,1.583,1.563
2040,9.0,1.71185,1.770536,0.0,0.0,0.000235,0.000122,0.0,0.0,0.0,0.000402,0.000216,0.0,1.58,1.56
2040,10.0,1.716407,1.776266,0.00019584173519294102,0.97,0.000265,0.000132,0.000348,0.0,0.0,0.000455,0.000234,0.0,1.586,1.561
2040,11.0,1.71199,1.778029,0.0004494567822677996,0.97,0.000374,0.000182,0.000799,0.0,0.0,0.00064,0.000324,0.0,1.582,1.567
2040,12.0,1.713337,1.772747,0.0007030718293426584,0.97,0.000485,0.000229,0.001246,0.001,0.001,0.000831,0.000406,0.0,1.586,1.564
2040,13.0,1.709545,1.772346,0.0009576660850934814,0.97,0.000598,0.000275,0.001697,0.001,0.001,0.001022,0.000487,0.0,1.587,1.566
2040,14.0,1.706565,1.769891,0.0012112811321683403,0.97,0.000712,0.000319,0.002144,0.001,0.001,0.001215,0.000565,0.0,1.591,1.57
2040,15.0,1.699435,1.763398,0.0014648961792431987,0.97,0.000827,0.000361,0.002583,0.001,0.001,0.001405,0.000637,0.0,1.59,1.572
2040,16.0,1.696083,1.756837,0.013441597494967506,0.97,0.000972,0.000414,0.023615,0.012,0.012,0.001649,0.000727,0.0,1.597,1.576
2040,17.0,1.686572,1.748198,0.025417319602015855,0.97,0.001118,0.000465,0.044435,0.022,0.023,0.001886,0.000813,0.0,1.599,1.576
2040,18.0,1.696336,1.7619660000000001,0.0373930417090642,0.97,0.001271,0.000517,0.065885,0.032,0.033,0.002156,0.000911,0.037037,1.596,1.575
2040,19.0,1.705611,1.770814,0.04936876381611255,0.97,0.001424,0.000566,0.087423,0.043,0.044,0.002429,0.001002,0.037037,1.526,1.617
2040,20.0,1.789514,1.731321,0.06134546513183684,0.97,0.001573,0.000612,0.106209,0.052,0.054,0.002815,0.00106,0.037037,1.524,1.54
2040,21.0,1.8465040000000001,1.7914510000000001,0.06665865140762134,0.97,0.001651,0.000653,0.119416,0.059,0.061,0.003049,0.00117,0.037037,1.48,1.499
2040,22.0,1.939059,1.879894,0.07197281689208179,0.97,0.001727,0.000695,0.135301,0.067,0.069,0.003349,0.001307,0.037037,1.464,1.482
2040,23.0,2.0223619999999998,1.960715,0.07728698237654222,0.97,0.001803,0.000738,0.151538,0.075,0.077,0.003646,0.001447,0.037037,1.447,1.464
2040,24.0,2.103973,2.039087,0.08260114786100269,0.97,0.00188,0.000783,0.168431,0.083,0.085,0.003955,0.001597,0.037037,1.456,1.471
2040,25.0,2.146813,2.0831329999999997,0.08791531334546315,0.97,0.001956,0.000829,0.183139,0.09,0.093,0.004199,0.001727,0.037037,1.466,1.482
2040,26.0,2.1604259999999997,2.0966639999999996,0.08885241604836136,0.97,0.002061,0.000888,0.186294,0.092,0.095,0.004453,0.001862,0.037037,1.448,1.461
2040,27.0,2.196932,2.136625,0.08979049795993557,0.97,0.002163,0.000949,0.191849,0.094,0.097,0.004752,0.002028,0.037037,1.447,1.465
2040,28.0,2.222718,2.157915,0.09072857987150978,0.97,0.002264,0.001011,0.195785,0.096,0.099,0.005032,0.002182,0.037037,1.43,1.442
2040,29.0,2.2677389999999997,2.205586,0.09166568257440799,0.97,0.002363,0.001074,0.202177,0.1,0.103,0.005359,0.002369,0.037037,1.409,1.421
2040,30.0,2.3324599999999998,2.271406,0.09260376448598219,0.97,0.00246,0.001139,0.210341,0.104,0.107,0.005738,0.002587,0.037037,1.402,1.413
2040,31.0,2.389948,2.3303969999999996,0.08418354908136166,0.97,0.002556,0.001207,0.196181,0.097,0.1,0.006109,0.002813,0.037037,1.389,1.398
2040,32.0,2.452502,2.3977619999999997,0.07576333367674118,0.97,0.002648,0.001276,0.181662,0.089,0.092,0.006494,0.00306,0.037037,1.407,1.42
2040,33.0,2.465315,2.40815,0.06734311827212068,0.97,0.002738,0.001346,0.162172,0.08,0.082,0.00675,0.003241,0.037037,1.428,1.439
2040,34.0,2.43913,2.3833819999999997,0.058922902867500175,0.97,0.002826,0.001418,0.140436,0.069,0.071,0.006893,0.00338,0.037037,1.408,1.42
2040,35.0,2.4549689999999997,2.3984729999999996,0.050502687462879677,0.97,0.002912,0.001493,0.121129,0.06,0.061,0.007149,0.003581,0.037037,1.397,1.409
2040,36.0,2.4836829999999996,2.4273219999999998,0.042707207193524645,0.97,0.00305,0.001598,0.103664,0.051,0.053,0.007575,0.003879,0.037037,1.414,1.424
2040,37.0,2.4745179999999998,2.4222029999999997,0.03491172692416964,0.97,0.003185,0.001707,0.084563,0.042,0.043,0.007881,0.004135,0.037037,1.386,1.374
2040,38.0,2.517228,2.505457,0.02711722586349058,0.97,0.003316,0.001818,0.067941,0.033,0.034,0.008347,0.004555,0.037037,1.337,1.33
2040,39.0,2.6413469999999997,2.6489209999999996,0.019321745594135555,0.97,0.003442,0.001932,0.051182,0.025,0.026,0.009092,0.005118,0.037037,1.403,1.412
2040,40.0,2.6048839999999998,2.598627,0.011526265324780544,0.97,0.003566,0.002049,0.029952,0.015,0.015,0.009289,0.005325,0.037037,1.42,1.425
2040,41.0,2.547408,2.5395309999999998,0.009397465663233273,0.97,0.003822,0.002197,0.023865,0.012,0.012,0.009736,0.005579,0.037037,1.442,1.448
2040,42.0,2.468384,2.457195,0.007267686793010041,0.97,0.004079,0.002344,0.017858,0.009,0.009,0.010069,0.00576,0.037037,1.436,1.441
2040,43.0,2.4240269999999997,2.412873,0.005137907922786808,0.97,0.004334,0.002491,0.012397,0.006,0.006,0.010506,0.00601,0.037037,1.415,1.415
2040,44.0,2.427942,2.42468,0.0030091082612395395,0.97,0.00459,0.002638,0.007296,0.004,0.004,0.011144,0.006396,0.037037,1.416,1.411
2040,45.0,2.409158,2.420831,0.0008793293910163049,0.97,0.004843,0.002783,0.002129,0.001,0.001,0.011668,0.006737,0.0,1.416,1.408
2040,46.0,2.395152,2.422846,0.0007030718293426584,0.776,0.005279,0.003034,0.001703,0.001,0.001,0.012644,0.007351,0.0,1.406,1.396
2040,47.0,2.402678,2.44522,0.0005277934763449759,0.582,0.005716,0.003285,0.001291,0.0,0.001,0.013734,0.008033,0.0,1.408,1.395
2040,48.0,2.402571,2.461922,0.0003515359146713292,0.388,0.006149,0.003534,0.000865,0.0,0.001,0.014773,0.0087,0.0,1.393,1.383
2040,49.0,2.42686,2.494488,0.0001762575616736469,0.194,0.00658,0.003782,0.00044,0.0,0.0,0.015969,0.009434,0.0,1.423,1.409
2040,50.0,2.392216,2.471137,0.0,0.0,0.007013,0.00403,0.0,0.0,0.0,0.016777,0.009959,0.0,1.461,1.443
2040,51.0,2.304902,2.395587,0.0,0.0,0.007732,0.004444,0.0,0.0,0.0,0.017822,0.010646,0.0,1.459,1.441
2040,52.0,2.247016,2.34536,0.0,0.0,0.00845,0.004856,0.0,0.0,0.0,0.018987,0.011389,0.0,1.466,1.448
2040,53.0,2.195808,2.299622,0.0,0.0,0.009169,0.005269,0.0,0.0,0.0,0.020133,0.012117,0.0,1.447,1.429
2040,54.0,2.189004,2.297444,0.0,0.0,0.009887,0.005682,0.0,0.0,0.0,0.021643,0.013054,0.0,1.483,1.461
2040,55.0,2.129128,2.244546,0.0,0.0,0.01061,0.006098,0.0,0.0,0.0,0.02259,0.013687,0.0,1.503,1.475
2040,56.0,2.060106,2.185831,0.0,0.0,0.011634,0.006694,0.0,0.0,0.0,0.023967,0.014632,0.0,1.478,1.444
2040,57.0,2.046454,2.190959,0.0,0.0,0.012655,0.00729,0.0,0.0,0.0,0.025898,0.015972,0.0,1.52,1.485
2040,58.0,1.978808,2.13363,0.0,0.0,0.013678,0.007888,0.0,0.0,0.0,0.027066,0.01683,0.0,1.504,1.472
2040,59.0,1.952891,2.111989,0.0,0.0,0.014704,0.00849,0.0,0.0,0.0,0.028715,0.017931,0.0,1.544,1.505
2040,60.0,1.884321,2.050715,0.0,0.0,0.01573,0.009093,0.0,0.0,0.0,0.02964,0.018647,0.0,1.614,1.565
2040,61.0,1.759397,1.932135,0.0,0.0,0.016897,0.009881,0.0,0.0,0.0,0.029729,0.019091,0.0,1.6,1.544
2040,62.0,1.695209,1.880482,0.0,0.0,0.018051,0.010681,0.0,0.0,0.0,0.0306,0.020085,0.0,1.637,1.579
2040,63.0,1.616973,1.804943,0.0,0.0,0.019196,0.011495,0.0,0.0,0.0,0.031039,0.020748,0.0,1.651,1.587
2040,64.0,1.554271,1.746715,0.0,0.0,0.020326,0.012319,0.0,0.0,0.0,0.031592,0.021518,0.0,1.624,1.562
2040,65.0,1.54113,1.737182,0.0,0.0,0.021444,0.013156,0.0,0.0,0.0,0.033048,0.022854,0.0,1.681,1.603
2040,66.0,1.479248,1.6848,0.0,0.0,0.023427,0.014569,0.0,0.0,0.0,0.034654,0.024546,0.0,1.623,1.538
2040,67.0,1.491805,1.719777,0.0,0.0,0.025372,0.015997,0.0,0.0,0.0,0.03785,0.027511,0.0,1.59,1.512
2040,68.0,1.527296,1.770509,0.0,0.0,0.027291,0.01745,0.0,0.0,0.0,0.041681,0.030895,0.0,1.544,1.468
2040,69.0,1.592341,1.853916,0.0,0.0,0.029197,0.018935,0.0,0.0,0.0,0.046492,0.035104,0.0,1.659,1.574
2040,70.0,1.517152,1.778508,0.0,0.0,0.031068,0.020439,0.0,0.0,0.0,0.047135,0.036351,0.0,1.708,1.605
2040,71.0,1.428106,1.696227,0.0,0.0,0.034737,0.023189,0.0,0.0,0.0,0.049608,0.039334,0.0,1.73,1.618
2040,72.0,1.355,1.627877,0.0,0.0,0.038336,0.025973,0.0,0.0,0.0,0.051945,0.042281,0.0,1.707,1.587
2040,73.0,1.326397,1.613319,0.0,0.0,0.041897,0.028815,0.0,0.0,0.0,0.055572,0.046488,0.0,1.693,1.566
2040,74.0,1.316294,1.620187,0.0,0.0,0.045452,0.03174,0.0,0.0,0.0,0.059828,0.051425,0.0,1.671,1.534
2040,75.0,1.323296,1.653789,0.0,0.0,0.048947,0.034714,0.0,0.0,0.0,0.064771,0.05741,0.0,1.716,1.569
2040,76.0,1.287428,1.632471,0.0,0.0,0.055164,0.039573,0.0,0.0,0.0,0.07102,0.064602,0.0,1.759,1.601
2040,77.0,1.22837,1.579304,0.0,0.0,0.061337,0.044512,0.0,0.0,0.0,0.075345,0.070298,0.0,1.798,1.623
2040,78.0,1.163092,1.518914,0.0,0.0,0.067467,0.049535,0.0,0.0,0.0,0.07847,0.075239,0.0,1.822,1.626
2040,79.0,1.106969,1.472273,0.0,0.0,0.073544,0.054639,0.0,0.0,0.0,0.081411,0.080444,0.0,1.909,1.687
2040,80.0,1.022453,1.385345,0.0,0.0,0.079561,0.05982,0.0,0.0,0.0,0.081347,0.082871,0.0,1.99,1.733
2040,81.0,0.935319,1.293986,0.0,0.0,0.090996,0.069251,0.0,0.0,0.0,0.08511,0.08961,0.0,2.046,1.756
2040,82.0,0.859738,1.215973,0.0,0.0,0.102362,0.078861,0.0,0.0,0.0,0.088005,0.095893,0.0,2.195,1.851
2040,83.0,0.760386,1.103003,0.0,0.0,0.113627,0.088633,0.0,0.0,0.0,0.0864,0.097762,0.0,2.338,1.93
2040,84.0,0.667489,0.992854,0.0,0.0,0.124745,0.098535,0.0,0.0,0.0,0.083266,0.097831,0.0,2.514,2.025
2040,85.0,0.580618,0.887205,0.0,0.0,0.135741,0.108593,0.0,0.0,0.0,0.078814,0.096344,0.0,2.809,2.19
2040,86.0,0.486234,0.768313,0.0,0.0,0.141294,0.114687,0.0,0.0,0.0,0.068702,0.088116,0.0,3.091,2.336
2040,87.0,0.412904,0.670147,0.0,0.0,0.146776,0.120903,0.0,0.0,0.0,0.060604,0.081023,0.0,3.488,2.552
2040,88.0,0.345604,0.575339,0.0,0.0,0.15209,0.127166,0.0,0.0,0.0,0.052563,0.073164,0.0,4.011,2.824
2040,89.0,0.284466,0.486979,0.0,0.0,0.157332,0.133558,0.0,0.0,0.0,0.044756,0.06504,0.0,4.534,3.08
2040,90.0,0.238703,0.418311,0.0,0.0,0.162431,0.140027,0.0,0.0,0.0,0.038773,0.058575,0.0,5.216,3.423
2040,91.0,0.198896,0.35628,0.0,0.0,0.196881,0.172099,0.0,0.0,0.0,0.039159,0.061315,0.0,5.82,3.715
2040,92.0,0.165453,0.302251,0.0,0.0,0.230781,0.204593,0.0,0.0,0.0,0.038183,0.061838,0.0,7.021,4.328
2040,93.0,0.127681,0.239337,0.0,0.0,0.264022,0.23743,0.0,0.0,0.0,0.033711,0.056826,0.0,11.379,6.651
2040,94.0,0.072934,0.142103,0.0,0.0,0.296526,0.270553,0.0,0.0,0.0,0.021627,0.038446,0.0,14.541,7.938
2040,95.0,0.051908,0.104952,0.0,0.0,0.071016,0.070816,0.0,0.0,0.0,0.003686,0.007432,0.0,19.796,10.337
2040,96.0,0.049363,0.099321,0.0,0.0,0.076445,0.076205,0.0,0.0,0.0,0.003774,0.007569,0.0,20.617,10.76
2040,97.0,0.047007,0.09438,0.0,0.0,0.08275,0.082501,0.0,0.0,0.0,0.00389,0.007786,0.0,24.669,12.836
2040,98.0,0.038931,0.078226,0.0,0.0,0.09024,0.089919,0.0,0.0,0.0,0.003513,0.007034,0.0,28.007,14.439
2040,99.0,0.033748,0.067959,0.0,0.0,0.099191,0.098793,0.0,0.0,0.0,0.003347,0.006714,0.0,31.478,16.113
2040,100.0,0.029583,0.059733,0.0,0.0,0.110113,0.109634,0.0,0.0,0.0,0.003257,0.006549,0.0,34.425,17.718
2040,101.0,0.026615,0.053253,0.0,0.0,0.123705,0.123134,0.0,0.0,0.0,0.003292,0.006557,0.0,38.764,19.903
2040,102.0,0.023208,0.046402,0.0,0.0,0.141206,0.14041,0.0,0.0,0.0,0.003277,0.006515,0.0,45.045,22.998
2040,103.0,0.019508,0.03911,0.0,0.0,0.164424,0.163363,0.0,0.0,0.0,0.003208,0.006389,0.0,51.098,25.995
2040,104.0,0.016671,0.033444,0.0,0.0,0.196779,0.195261,0.0,0.0,0.0,0.003281,0.00653,0.0,59.354,30.023
2040,105.0,0.013758,0.027701,0.0,0.0,0.244987,0.242613,0.0,0.0,0.0,0.003371,0.006721,0.0,76.337,38.46
2040,106.0,0.010027,0.020238,0.0,0.0,0.324394,0.320364,0.0,0.0,0.0,0.003253,0.006484,0.0,95.955,47.595
2040,107.0,0.007111,0.014569,0.0,0.0,0.48028,0.471375,0.0,0.0,0.0,0.003415,0.006867,0.0,138.263,67.534
2040,108.0,0.003786,0.007942,0.0,0.0,0.924113,0.891606,0.0,0.0,0.0,0.003499,0.007081,0.0,258.043,121.03
2040,109.0,0.000295,0.000903,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.000295,0.000903,0.0,3413.976,1086.757
2041,0.0,1.614024,1.663724,0.0,0.0,0.003049,0.002541,0.0,0.0,0.0,0.004921,0.004228,0.0,1.602,1.583
2041,1.0,1.626999,1.678405,0.0,0.0,0.002531,0.001978,0.0,0.0,0.0,0.004118,0.00332,0.0,1.599,1.58
2041,2.0,1.638744,1.691964,0.0,0.0,0.001976,0.001453,0.0,0.0,0.0,0.003238,0.002458,0.0,1.595,1.574
2041,3.0,1.651337,1.707361,0.0,0.0,0.001388,0.000964,0.0,0.0,0.0,0.002292,0.001646,0.0,1.59,1.572
2041,4.0,1.664863,1.720576,0.0,0.0,0.000769,0.000506,0.0,0.0,0.0,0.00128,0.000871,0.0,1.588,1.569
2041,5.0,1.676431,1.733572,0.0,0.0,0.000122,7.7e-05,0.0,0.0,0.0,0.000205,0.000133,0.0,1.588,1.567
2041,6.0,1.68511,1.744323,0.0,0.0,0.00015,8.9e-05,0.0,0.0,0.0,0.000253,0.000155,0.0,1.585,1.561
2041,7.0,1.693733,1.758046,0.0,0.0,0.000177,0.000101,0.0,0.0,0.0,0.0003,0.000178,0.0,1.58,1.564
2041,8.0,1.704302,1.763814,0.0,0.0,0.000206,0.000112,0.0,0.0,0.0,0.000351,0.000198,0.0,1.58,1.564
2041,9.0,1.710875,1.766584,0.0,0.0,0.000235,0.000122,0.0,0.0,0.0,0.000402,0.000216,0.0,1.584,1.563
2041,10.0,1.711448,1.77032,0.00019564589345774807,0.97,0.000265,0.000132,0.000346,0.0,0.0,0.000454,0.000234,0.0,1.58,1.56
2041,11.0,1.715952,1.776032,0.00044900732548553183,0.97,0.000374,0.000182,0.000797,0.0,0.0,0.000642,0.000323,0.0,1.586,1.561
2041,12.0,1.71135,1.777705,0.0007023687575133158,0.97,0.000485,0.000229,0.001249,0.001,0.001,0.00083,0.000407,0.0,1.582,1.567
2041,13.0,1.712506,1.772341,0.000956708419008388,0.97,0.000598,0.000275,0.001696,0.001,0.001,0.001024,0.000487,0.0,1.587,1.564
2041,14.0,1.708523,1.771859,0.001210069851036172,0.97,0.000712,0.000319,0.002144,0.001,0.001,0.001216,0.000565,0.0,1.587,1.566
2041,15.0,1.70535,1.769326,0.0014634312830639554,0.97,0.000827,0.000361,0.002589,0.001,0.001,0.00141,0.000639,0.0,1.592,1.57
2041,16.0,1.69803,1.762761,0.013428155897472538,0.97,0.000972,0.000414,0.023671,0.012,0.012,0.00165,0.00073,0.0,1.591,1.573
2041,17.0,1.694434,1.75611,0.02539190228241384,0.97,0.001118,0.000465,0.044591,0.022,0.023,0.001894,0.000817,0.0,1.598,1.577
2041,18.0,1.703204,1.765903,0.037355648667355135,0.97,0.001271,0.000517,0.065966,0.032,0.033,0.002165,0.000913,0.037037,1.594,1.57
2041,19.0,1.712698,1.779573,0.04931939505229643,0.97,0.001424,0.000566,0.087767,0.043,0.045,0.002439,0.001007,0.037037,1.59,1.57
2041,20.0,1.7217,1.78833,0.061284119666705,0.97,0.001573,0.000612,0.109596,0.054,0.056,0.002708,0.001094,0.037037,1.521,1.611
2041,21.0,1.805217,1.748779,0.06659199275621372,0.97,0.001651,0.000653,0.116455,0.057,0.059,0.00298,0.001142,0.037037,1.519,1.534
2041,22.0,1.861973,1.808799,0.07190084407518971,0.97,0.001727,0.000695,0.130054,0.064,0.066,0.003216,0.001257,0.037037,1.476,1.494
2041,23.0,1.954228,1.897105,0.07720969539416568,0.97,0.001803,0.000738,0.146475,0.072,0.074,0.003523,0.0014,0.037037,1.461,1.478
2041,24.0,2.0372339999999998,1.977786,0.08251854671314168,0.97,0.00188,0.000783,0.163204,0.08,0.083,0.00383,0.001549,0.037037,1.444,1.46
2041,25.0,2.1185359999999998,2.056008,0.08782739803211768,0.97,0.001956,0.000829,0.180574,0.089,0.092,0.004144,0.001704,0.037037,1.453,1.467
2041,26.0,2.161132,2.0999239999999997,0.088763563632313,0.97,0.002061,0.000888,0.186397,0.092,0.095,0.004454,0.001865,0.037037,1.463,1.479
2041,27.0,2.1744909999999997,2.11332,0.08970070746197564,0.97,0.002163,0.000949,0.189566,0.093,0.096,0.004703,0.002006,0.037037,1.445,1.457
2041,28.0,2.210698,2.1531149999999997,0.09063785129163827,0.97,0.002264,0.001011,0.195154,0.096,0.099,0.005005,0.002177,0.037037,1.444,1.461
2041,29.0,2.236204,2.174251,0.09157401689183359,0.97,0.002363,0.001074,0.199105,0.098,0.101,0.005284,0.002335,0.037037,1.427,1.439
2041,30.0,2.2808979999999996,2.221735,0.0925111607214962,0.97,0.00246,0.001139,0.205535,0.101,0.104,0.005611,0.002531,0.037037,1.407,1.418
2041,31.0,2.34524,2.287337,0.0840993655322803,0.97,0.002556,0.001207,0.192364,0.095,0.098,0.005994,0.002761,0.037037,1.4,1.411
2041,32.0,2.402357,2.3461019999999997,0.07568757034306443,0.97,0.002648,0.001276,0.177571,0.087,0.09,0.006361,0.002994,0.037037,1.387,1.396
2041,33.0,2.4645259999999998,2.41322,0.06727577515384855,0.97,0.002738,0.001346,0.162351,0.08,0.082,0.006748,0.003248,0.037037,1.405,1.417
2041,34.0,2.477083,2.4234269999999998,0.058863979964632676,0.97,0.002826,0.001418,0.142653,0.07,0.072,0.007,0.003436,0.037037,1.426,1.436
2041,35.0,2.450755,2.39852,0.0504521847754168,0.97,0.002912,0.001493,0.121011,0.06,0.061,0.007137,0.003581,0.037037,1.406,1.417
2041,36.0,2.466338,2.41341,0.04266449998633112,0.97,0.00305,0.001598,0.102967,0.051,0.052,0.007522,0.003857,0.037037,1.396,1.406
2041,37.0,2.494626,2.4419609999999996,0.03487681519724547,0.97,0.003185,0.001707,0.085168,0.042,0.043,0.007945,0.004168,0.037037,1.412,1.421
2041,38.0,2.485155,2.4365859999999997,0.027090108637627088,0.97,0.003316,0.001818,0.066007,0.033,0.034,0.008241,0.00443,0.037037,1.385,1.372
2041,39.0,2.527399,2.5194199999999998,0.01930242384854142,0.97,0.003442,0.001932,0.048631,0.024,0.025,0.008699,0.004868,0.037037,1.335,1.329
2041,40.0,2.6507729999999996,2.662321,0.011514739059455763,0.97,0.003566,0.002049,0.030656,0.015,0.016,0.009453,0.005455,0.037037,1.402,1.409
2041,41.0,2.6141129999999997,2.61182,0.00938806819757004,0.97,0.003822,0.002197,0.02452,0.012,0.012,0.009991,0.005738,0.037037,1.419,1.422
2041,42.0,2.55619,2.55247,0.007260419106217031,0.97,0.004079,0.002344,0.018532,0.009,0.009,0.010427,0.005983,0.037037,1.441,1.446
2041,43.0,2.4768329999999996,2.469953,0.005132770014864021,0.97,0.004334,0.002491,0.012678,0.006,0.006,0.010735,0.006153,0.037037,1.434,1.438
2041,44.0,2.4320389999999996,2.425381,0.0030060991529783,0.97,0.00459,0.002638,0.007291,0.004,0.004,0.011163,0.006398,0.037037,1.414,1.413
2041,45.0,2.416798,2.418284,0.0008784500616252887,0.97,0.004843,0.002783,0.002124,0.001,0.001,0.011705,0.00673,0.0,1.418,1.412
2041,46.0,2.39749,2.414094,0.0007023687575133158,0.776,0.005279,0.003034,0.001696,0.001,0.001,0.012656,0.007324,0.0,1.418,1.409
2041,47.0,2.382508,2.415495,0.0005272656828686309,0.582,0.005716,0.003285,0.001274,0.0,0.001,0.013618,0.007935,0.0,1.408,1.397
2041,48.0,2.388944,2.437187,0.0003511843787566579,0.388,0.006149,0.003534,0.000856,0.0,0.001,0.01469,0.008613,0.0,1.411,1.396
2041,49.0,2.387798,2.453222,0.00017608130411197326,0.194,0.00658,0.003782,0.000432,0.0,0.0,0.015712,0.009278,0.0,1.396,1.384
2041,50.0,2.410891,2.485054,0.0,0.0,0.007013,0.00403,0.0,0.0,0.0,0.016908,0.010015,0.0,1.426,1.41
2041,51.0,2.375439,2.461178,0.0,0.0,0.007732,0.004444,0.0,0.0,0.0,0.018367,0.010937,0.0,1.464,1.445
2041,52.0,2.28708,2.384941,0.0,0.0,0.00845,0.004856,0.0,0.0,0.0,0.019326,0.011581,0.0,1.463,1.443
2041,53.0,2.228029,2.333971,0.0,0.0,0.009169,0.005269,0.0,0.0,0.0,0.020429,0.012298,0.0,1.47,1.45
2041,54.0,2.175675,2.287505,0.0,0.0,0.009887,0.005682,0.0,0.0,0.0,0.021511,0.012998,0.0,1.451,1.431
2041,55.0,2.167361,2.28439,0.0,0.0,0.01061,0.006098,0.0,0.0,0.0,0.022996,0.01393,0.0,1.488,1.463
2041,56.0,2.106538,2.230859,0.0,0.0,0.011634,0.006694,0.0,0.0,0.0,0.024507,0.014933,0.0,1.508,1.478
2041,57.0,2.036139,2.171199,0.0,0.0,0.012655,0.00729,0.0,0.0,0.0,0.025767,0.015828,0.0,1.484,1.447
2041,58.0,2.020556,2.174987,0.0,0.0,0.013678,0.007888,0.0,0.0,0.0,0.027637,0.017156,0.0,1.526,1.488
2041,59.0,1.951742,2.1168,0.0,0.0,0.014704,0.00849,0.0,0.0,0.0,0.028698,0.017972,0.0,1.511,1.476
2041,60.0,1.924176,2.094058,0.0,0.0,0.01573,0.009093,0.0,0.0,0.0,0.030267,0.019041,0.0,1.552,1.509
2041,61.0,1.854681,2.032068,0.0,0.0,0.016897,0.009881,0.0,0.0,0.0,0.031339,0.020079,0.0,1.623,1.569
2041,62.0,1.729668,1.913044,0.0,0.0,0.018051,0.010681,0.0,0.0,0.0,0.031222,0.020433,0.0,1.61,1.549
2041,63.0,1.664609,1.860397,0.0,0.0,0.019196,0.011495,0.0,0.0,0.0,0.031954,0.021385,0.0,1.648,1.585
2041,64.0,1.585934,1.784195,0.0,0.0,0.020326,0.012319,0.0,0.0,0.0,0.032236,0.021979,0.0,1.664,1.594
2041,65.0,1.522679,1.725197,0.0,0.0,0.021444,0.013156,0.0,0.0,0.0,0.032652,0.022697,0.0,1.637,1.569
2041,66.0,1.508082,1.714328,0.0,0.0,0.023427,0.014569,0.0,0.0,0.0,0.03533,0.024976,0.0,1.696,1.611
2041,67.0,1.444594,1.660254,0.0,0.0,0.025372,0.015997,0.0,0.0,0.0,0.036652,0.026559,0.0,1.639,1.547
2041,68.0,1.453955,1.692266,0.0,0.0,0.027291,0.01745,0.0,0.0,0.0,0.03968,0.02953,0.0,1.607,1.521
2041,69.0,1.485615,1.739614,0.0,0.0,0.029197,0.018935,0.0,0.0,0.0,0.043376,0.03294,0.0,1.561,1.478
2041,70.0,1.545849,1.818812,0.0,0.0,0.031068,0.020439,0.0,0.0,0.0,0.048026,0.037175,0.0,1.678,1.585
2041,71.0,1.470017,1.742157,0.0,0.0,0.034737,0.023189,0.0,0.0,0.0,0.051064,0.040399,0.0,1.73,1.617
2041,72.0,1.378498,1.656893,0.0,0.0,0.038336,0.025973,0.0,0.0,0.0,0.052846,0.043034,0.0,1.755,1.632
2041,73.0,1.303055,1.585596,0.0,0.0,0.041897,0.028815,0.0,0.0,0.0,0.054594,0.045689,0.0,1.736,1.603
2041,74.0,1.270825,1.566831,0.0,0.0,0.045452,0.03174,0.0,0.0,0.0,0.057762,0.049731,0.0,1.725,1.584
2041,75.0,1.256466,1.568762,0.0,0.0,0.048947,0.034714,0.0,0.0,0.0,0.0615,0.054458,0.0,1.705,1.553
2041,76.0,1.258525,1.596379,0.0,0.0,0.055164,0.039573,0.0,0.0,0.0,0.069425,0.063174,0.0,1.754,1.59
2041,77.0,1.216408,1.567869,0.0,0.0,0.061337,0.044512,0.0,0.0,0.0,0.074611,0.069789,0.0,1.804,1.626
2041,78.0,1.153025,1.509006,0.0,0.0,0.067467,0.049535,0.0,0.0,0.0,0.077791,0.074749,0.0,1.851,1.652
2041,79.0,1.084622,1.443675,0.0,0.0,0.073544,0.054639,0.0,0.0,0.0,0.079767,0.078881,0.0,1.883,1.66
2041,80.0,1.025558,1.391829,0.0,0.0,0.079561,0.05982,0.0,0.0,0.0,0.081594,0.083259,0.0,1.981,1.727
2041,81.0,0.941106,1.302474,0.0,0.0,0.090996,0.069251,0.0,0.0,0.0,0.085637,0.090198,0.0,2.075,1.779
2041,82.0,0.850209,1.204376,0.0,0.0,0.102362,0.078861,0.0,0.0,0.0,0.087029,0.094978,0.0,2.152,1.813
2041,83.0,0.771733,1.12008,0.0,0.0,0.113627,0.088633,0.0,0.0,0.0,0.08769,0.099276,0.0,2.33,1.922
2041,84.0,0.673986,1.005241,0.0,0.0,0.124745,0.098535,0.0,0.0,0.0,0.084076,0.099051,0.0,2.508,2.02
